-2.19652	-1.21368	-2.30943	-1.51891	-2.04603	-2.53488	-2.13393	1.57103	0.739157	-2.73511	3.92909	0.245151	-1.19975	3.00099	1.95114
-1.03209	-0.879428	-0.937859	-2.97019	-1.05537	0.007738	-1.69176	0.660668	-1.74172	2.33796	1.42911	1.2409	0.648906	1.43053	2.57142
-1.94147	-1.42702	-2.66534	-0.84052	0.0625	-2.33417	-1.49683	-1.55022	2.09715	1.60794	0.51078	0.867193	2.4382	0.619858	1.65798
-2.00182	-2.59979	-0.850284	-2.9513	-0.551112	0.420216	-3.87932	-1.49309	0.804461	-0.593026	1.18169	1.54171	1.27155	1.16195	4.36336
-2.36697	-2.64594	-0.426723	-2.66738	-0.743762	-1.47664	-2.66924	0.8881	0.61213	-0.884106	1.38369	2.32006	0.683076	2.18824	3.32974
-1.38774	-1.44253	-1.95154	-4.49978	-2.52588	-0.690735	-1.54559	-1.13992	-0.977943	-0.227044	2.89783	-1.78164	0.48317	2.10492	0.43359
-1.04385	-0.02237	-1.524	-3.11233	-2.86154	-0.881411	-3.71273	-0.901048	-0.129882	-2.59459	0.350144	-0.480038	0.726888	3.29184	1.46924
0.18578	-2.9282	-2.30471	-3.3179	-2.12706	-0.520672	-1.71278	-0.436558	-0.061714	0.190628	3.40121	2.23981	2.33424	2.38442	2.91296
-3.09383	-3.54836	-1.06134	-5.99546	-1.6367	-1.43256	-1.58902	-2.35174	0.128551	-0.0844515	1.49318	2.23423	2.74012	1.76854	0.982079
-2.32178	-2.03725	-2.32278	-2.65212	-3.30529	-0.818468	-2.85754	0.15154	-0.20757	0.252402	-0.554977	-0.686645	-0.464369	2.23724	-0.08796
-1.25325	-3.35429	-0.570148	-2.95911	-1.06305	-0.485278	-2.40438	-1.16154	0.069076	-1.13665	-0.703918	3.2828	2.50703	2.61487	1.35887
-0.34972	-2.31394	-2.10259	-3.30169	-3.25495	0.03024	-2.05756	-1.22024	0.311337	1.12319	2.06819	-1.29978	0.853053	2.13596	0.69862
-1.22956	-1.20503	-0.558022	-5.42503	-1.09203	-2.44062	-2.71951	-2.70797	-1.1971	-0.455466	1.15599	0.769382	-0.718463	0.127165	2.44862
-1.61696	-1.58887	-2.37408	-4.33323	-2.23424	-1.46108	-2.04893	-2.88242	-0.701131	-1.28414	1.5389	1.61593	1.76103	0.728984	1.14465
0.00213	-1.74088	0.57503	-4.51255	-0.857238	0.208602	-4.57105	-2.78812	-0.371149	-0.107179	2.17309	0.885164	1.02735	0.203397	1.4922
-3.45315	-2.58116	-0.796164	-5.15948	-1.64995	0.554579	-4.01647	-2.59809	-0.262861	0.478781	-1.01023	1.26717	1.31086	0.76251	0.839945
-2.43884	0.12902	-3.4472	-3.59425	-2.42229	0.313562	-2.04701	-0.34278	0.210467	0.743268	-0.657431	-1.5714	0.318875	1.39773	1.65127
-0.25676	-1.22393	0.29645	-4.90047	-3.8735	-2.54482	-0.90452	-2.1219	-0.426189	0.081296	0.574721	0.672766	-0.299647	1.57089	1.52636
-2.17877	-2.83768	-2.97374	-3.82913	-0.51268	-1.86056	-3.99331	-2.49283	-1.86039	1.91776	-1.56229	0.783939	0.160246	1.13122	2.33074
-1.5041	-1.22053	-0.22478	-3.22428	-1.71728	-1.68493	-4.85941	-1.59065	-1.43905	0.09546	-0.085811	-0.263363	1.06101	-0.786666	0.444668
-2.49284	-1.85016	-1.70553	-4.40659	-0.792998	-1.3694	-2.58825	-0.73545	0.183725	0.606785	-0.894048	-0.683094	0.679076	1.01079	-0.635204
-1.78599	-2.78286	-0.29083	-3.66886	-1.82131	-1.45913	-2.17595	-0.35674	-1.61386	-0.597375	-0.51272	-0.4994	0.710694	1.07077	1.16175
-2.72887	-1.85345	-1.84731	-3.22091	-1.97771	-1.35536	-1.03203	-1.65283	-1.89624	-0.9335	-0.924105	0.608923	-1.75552	-1.53674	2.73396
-2.62757	-2.0284	-0.991027	-2.75401	-0.25441	-1.50048	-2.9089	-0.955583	-0.140333	-0.294367	1.01538	0.122949	-0.713334	-0.026279	0.721632
-1.04705	-1.55801	-1.08039	-2.94947	-1.57209	-1.82388	-4.0601	-1.47312	-2.26405	2.16381	-2.42016	0.541145	-0.978963	1.32486	-0.985351
-0.16448	-2.22823	-0.34602	-3.47119	-1.12119	-1.52703	-2.02281	-0.835806	-0.526689	1.60738	-0.501466	-0.92433	-0.460757	1.15962	0.864693
-1.19033	0.80312	-0.1349	-5.1537	-2.73925	-1.10262	-2.35184	-2.53614	-0.489207	0.477054	-1.17385	0.328661	0.234971	0.102653	-0.502731
-1.37204	-2.29127	-1.9665	-2.5434	-3.78855	-3.37464	-2.66832	-1.40757	-0.122707	-0.455272	-1.06948	1.70181	0.273565	0.568166	-1.44179
-1.70479	-0.804031	-0.743388	-5.30361	-2.69074	-0.524689	-0.75513	-3.20445	-0.28554	-0.425303	-1.68759	-3.36654	0.612287	0.690709	1.34636
-1.47123	-2.2341	-0.13521	-4.62736	0.24866	-1.69438	-1.79028	-1.94327	-1.316	-1.8322	0.78841	0.53853	-0.066013	1.0229	-0.264926
-1.28417	-0.17882	-1.44125	-2.96793	-0.582056	-0.877665	-1.58532	-1.62978	-0.45877	-1.75123	-2.06377	0.036941	1.45321	1.00783	0.602993
-2.02267	-1.88746	-1.42352	-1.65586	-2.23105	-1.17035	-1.30872	-1.76966	-1.4909	-0.616318	-1.94755	-2.32331	0.460233	0.558604	-2.4297
-1.15732	-1.84417	0.69623	-3.27053	-1.16726	-0.403735	-2.15474	-1.33635	-1.31476	1.12814	-1.3035	-0.92087	-1.44313	0.136891	-0.008087
-3.01499	-2.11	-1.01096	-3.9782	-0.997467	-1.01344	-1.93237	0.3408	-0.792849	0.556437	-0.982035	-1.48282	-0.18862	-0.877618	-0.111117
-1.53262	-1.41792	-0.701077	-1.18677	-2.47581	-1.59858	-0.19163	-1.8647	0.111169	0.80342	-1.66421	-1.49707	-0.331578	-1.50548	-1.32504
0.08252	0.05434	-0.32852	-1.30843	0.71891	-2.03111	-0.732596	-1.70273	-2.00898	-2.19252	-2.87898	-0.769259	-1.33264	-2.28113	-1.60182
0.917872	-1.52586	-1.54107	-2.85352	0.50052	-0.875354	-0.424985	-0.913657	-0.897032	-1.9258	-1.85619	-1.19468	-1.8338	0.340232	-0.10407
-0.51245	-0.399819	-2.64514	-2.414	0.228275	-0.419081	-1.73312	-0.809885	-0.082118	-0.847628	-0.53255	-0.858921	-0.570299	-1.77362	0.504793
-1.75828	-1.0395	-3.42895	-1.86793	-0.704727	0.727215	-0.107112	-3.44488	0.07855	-1.0262	-2.47795	-2.37654	-0.073449	-0.197645	-0.314687
-0.012548	-1.75638	-0.353755	-2.1198	1.20032	0.655967	1.1778	-1.68219	0.2833	-0.18339	-1.43567	-0.759037	0.356475	-1.62503	1.01857
0.996558	-1.87393	-1.6199	-1.30784	-0.145455	-2.86542	0.18365	-2.47121	0.11652	-0.939056	-2.81032	-0.208804	-1.08611	-2.58943	-0.005516
2.75136	0.489406	-0.447723	-2.23211	-0.466533	-0.215563	0.149046	-2.94618	-1.32811	-0.943482	-1.70333	-0.831352	-0.536921	-2.11817	-1.61399
-1.53105	-0.514033	-0.631808	-1.95001	-1.74195	-0.788261	0.754362	-2.12593	-0.197175	-1.39327	-2.61062	-1.2842	-1.67685	-0.224508	-3.07918
-0.322621	-1.77531	0.036901	-0.49906	-0.767898	-1.6344	1.93678	-0.102861	-2.66902	-0.192996	-2.41773	-2.8439	-0.654512	0.533519	-1.26089
-1.19291	-0.590105	1.21246	-0.960578	-0.515824	-1.79579	-0.881079	-0.426526	-2.04202	0.392774	-1.487	-0.208534	1.0945	0.23284	-0.253018
0.866053	-2.63307	-2.12616	-0.400089	-1.3028	-0.331923	-1.02759	-2.13091	2.21953	-1.59557	-1.43971	-0.367189	-1.8487	-0.578805	-0.879745
-0.0525365	1.53997	0.036007	-0.11247	-0.067204	-0.630395	0.804026	-3.25406	-0.6082	-2.33566	-1.65432	-1.12063	-0.96029	-0.286786	-1.23057
0.797383	1.98483	0.381429	-1.76281	2.29113	-1.10809	0.302937	-0.409459	-2.30155	0.483285	-1.90578	-1.83066	0.10632	-0.05412	-0.961539
0.130591	-2.45782	0.061488	-1.09894	0.955444	0.241634	2.05325	-1.22295	-1.84052	0.788787	-3.4782	-1.23651	-1.73099	0.01054	-0.997377
-2.05411	0.0859137	0.22667	-1.23934	0.605565	0.338932	0.148441	-1.69829	-3.41292	-1.24246	-3.57132	-1.60774	-0.690653	-0.251922	-1.99373
0.275359	1.51749	1.23668	-0.616125	0.14945	-0.802364	0.324289	-1.43127	-1.33078	0.374632	-2.14519	-1.53272	0.9212	-0.702617	0.23737
0.487075	1.00425	0.0046501	0.203958	0.405718	-0.515652	1.02126	-1.09365	-1.38756	0.861554	-2.498	-0.530683	-0.31773	0.78615	-0.53679
0.181901	1.709	0.687752	0.746538	0.518559	-1.9327	-0.669479	1.03711	-1.58846	-2.69617	-3.82803	-2.24955	-2.1424	0.34052	-0.4821
0.018068	-0.800374	1.11519	-0.112247	-0.030138	-0.88258	0.892364	-0.776897	-1.33509	-0.537348	-4.34526	-2.53343	-2.39442	-1.2475	-2.83939
1.81727	-0.075543	1.57781	-0.160961	1.05313	-0.301312	1.99409	0.416183	-0.432256	-1.65704	-2.52245	-2.06798	-0.933552	-1.39328	-2.30629
1.51552	0.503316	0.189304	0.33176	-0.36826	-1.06691	2.64481	-1.60787	-1.25861	-0.879678	-2.65682	0.15823	-2.17582	-2.15834	-1.53422
1.90833	1.12651	-0.530747	2.57278	0.612253	0.415054	1.79419	1.02325	-0.94829	-1.69736	-2.92008	-0.857418	0.34719	-3.37064	-2.03552
-0.134115	0.430551	0.755897	1.19311	1.5377	0.48508	1.24314	-0.824105	-1.35526	0.972679	-3.45933	-1.50639	-1.60313	-1.91413	-0.72091
-1.11314	-0.05416	-1.11366	0.486195	0.752312	0.492278	1.13621	1.56928	-1.47135	-0.362623	-2.6944	-0.18739	-1.35844	-1.5675	-1.02405
0.300147	-1.81262	-0.2351	-0.632416	0.521663	0.632923	2.29934	1.03545	-3.47707	-0.683254	-2.76418	-0.519101	-3.39054	-1.81472	-0.26406
1.10467	0.777104	1.53712	-0.138046	0.015663	-1.55593	1.88787	1.0039	-1.01515	0.55602	-4.64004	-0.3786	-2.17607	-1.8428	-2.90638
0.926414	0.517464	-0.108342	0.693002	0.340285	0.515124	0.461	-0.40377	-1.21608	-1.06878	-2.92975	0.3716	-2.3602	-0.52038	-0.50712
0.186129	1.76814	1.69439	2.14225	0.795405	-0.208291	2.38136	1.30428	-1.73467	-0.531417	-4.03133	-2.48151	-2.77194	-2.82727	-1.77985
1.65003	1.78589	2.81805	3.00104	-0.5395	-1.17797	1.92143	1.48772	-2.51389	-0.212756	-5.7273	-1.57768	-1.39183	-3.44121	-3.18811
1.71211	-0.31831	1.03269	2.93289	1.02799	-0.818783	3.07243	1.29551	-2.36349	-2.01369	-4.28169	-1.83242	0.16173	-2.95672	-0.79078
0.959895	-0.17271	0.563353	2.23117	2.62654	0.329704	1.75692	-0.68246	-3.38219	0.312481	-4.3517	-0.845579	-2.75115	-1.13012	-1.88259
2.0113	0.22012	2.57595	1.00328	-0.09495	-0.174393	2.12418	-0.681828	-1.84527	-1.37155	-4.41151	-3.1735	-2.38359	-2.30977	-2.48832
1.91351	2.16915	-0.993803	0.40209	3.32021	1.31427	2.75056	1.21636	-2.88015	-0.587101	-3.24387	0.01812	-4.81598	-1.17868	-2.70345
2.09295	3.2931	1.13277	2.74226	0.504065	1.4804	2.3203	-0.8054	-1.34545	-0.502689	-3.61457	0.57736	-1.10563	-0.41085	-1.45593
2.18115	2.62316	0.544617	2.74684	1.66315	1.00566	3.67709	2.32245	-1.36334	-0.273933	-6.40089	-0.69317	-2.32478	-3.37572	-2.72801
1.44667	1.7293	0.963676	3.32146	2.81659	0.726148	3.00176	1.57515	-0.680544	-0.828414	-4.77528	-2.85195	-3.02253	-3.74834	-1.04411
2.70034	1.66879	1.13243	3.01528	1.07728	-0.177458	3.82089	0.784799	-0.335936	0.1134	-4.08153	-1.58045	-2.32639	-1.62687	-3.19962
2.47264	2.19961	1.51368	2.35541	2.32792	0.692549	2.56122	1.31471	-1.16328	-1.35067	-2.88568	-2.57374	-3.10781	-2.0029	-3.50632
1.95622	0.821965	0.684543	2.76155	0.927832	0.736264	3.8657	2.8436	-0.864838	-1.68285	-4.58411	-1.29136	-2.30672	-1.53649	-3.45595
2.22565	1.05197	0.950843	2.48741	0.17278	0.483641	0.665	1.8313	-2.16068	-0.74421	-4.45748	-0.18599	-2.4634	-0.55569	-4.69724
1.86367	1.28157	4.04458	3.16141	-0.08899	2.63599	2.98939	0.01418	-1.85389	-0.541707	-5.58138	-0.39198	-1.87581	-1.85771	-3.98286
1.60376	0.53181	1.48618	4.54929	1.34946	1.74987	3.20012	2.74685	-0.1115	0.296583	-5.82834	-1.59745	-3.35443	-2.31482	-2.95276
1.70517	3.09992	0.00994	2.54971	2.37306	3.17973	2.7462	0.41599	-0.879188	-0.784828	-5.72229	-2.75514	-2.32241	-0.60865	-4.14638
0.65013	3.39413	2.45382	3.6955	2.49045	1.83515	3.67005	0.50675	-1.44705	-1.80313	-4.53835	-3.9571	-2.20063	-2.42888	-4.06584
3.45228	1.71015	0.92225	4.55442	3.46114	0.362702	4.10622	0.66101	-0.572375	-0.723314	-3.33506	-1.7716	-1.15665	-2.74226	-2.75462
2.20537	2.35802	-0.68659	3.56097	1.84952	1.71798	2.3851	1.49417	-0.08097	1.22706	-4.25815	-1.71936	-1.5042	-1.39594	-1.87568
3.14136	1.4511	1.04601	3.02645	2.29543	0.286902	2.01242	1.83988	-1.35603	-1.86955	-4.25698	-0.47053	-0.34641	-2.32101	-3.36161
1.38911	2.20725	-0.26876	3.89906	2.14407	1.01603	2.20784	0.940764	-2.87231	-2.30488	-3.0741	-1.26178	-1.58271	-3.4727	-1.99974
-0.34224	2.2519	0.873919	5.7828	0.865198	1.14845	4.3125	0.44057	-1.84366	-1.00065	-4.24299	-0.909833	-3.85937	-1.90598	-1.60186
2.86724	2.93322	0.505197	4.82359	2.47099	1.33992	4.06429	2.12827	-1.40156	-0.785918	-4.01874	-2.78951	-4.01699	-2.86799	-2.1906
2.17026	0.81472	1.40346	3.56641	1.07132	1.39163	1.92041	2.55817	-2.04168	-0.169349	-3.87325	-2.06407	-1.91737	-3.11987	-3.51526
2.82765	0.32116	2.9568	4.20647	1.34686	-0.374386	3.81126	0.52632	-0.354479	0.609692	-4.11767	-2.22372	-1.58882	-0.83883	-3.81754
2.23049	0.11548	1.14348	5.35268	1.27521	2.5183	3.25762	2.65855	-0.798865	-0.242358	-3.19582	-2.21472	-1.01213	-2.96815	-3.26222
0.47214	-0.58876	2.04433	4.85665	2.12542	1.7887	2.19586	1.41796	-0.363137	-1.01641	-4.03611	0.03539	-3.11905	-0.97127	-3.39266
1.5189	0.52022	0.35243	4.7639	1.55632	0.471596	2.01079	4.24608	-2.87811	-0.604396	-4.29882	-1.44787	-4.04045	-1.07056	-1.41581
2.71958	2.35326	3.41972	2.59026	2.34527	1.51859	2.06867	1.64644	-0.632129	-1.56243	-5.34269	-1.07278	-2.89484	-2.661	-2.43416
3.33907	4.89176	0.741777	4.13125	1.74416	-0.447745	1.93062	2.05778	-1.10978	-2.17765	-3.4339	-0.826858	-4.73078	-1.50214	-1.77603
2.61244	1.13376	1.82221	3.4272	1.32601	-0.324558	-1.20745	2.77224	-1.73373	-1.44113	-3.44859	-1.24521	-2.91913	-1.63345	-4.62515
2.46547	0.90694	0.29821	4.71816	2.40896	1.78725	1.25895	-0.14302	-0.365963	0.267816	-3.76907	0.25084	-1.77607	-0.75079	-1.54105
2.56721	0.31756	1.51785	3.61614	1.95617	-0.526252	-0.11906	1.9004	-1.85138	-0.838359	-5.49883	-0.1504	-3.19745	-1.85725	-2.84654
0.885531	0.86809	0.635364	2.81776	1.62553	1.86762	1.04086	0.2654	-0.323497	0.098668	-3.13939	-1.11888	-2.75794	-2.80563	-3.82309
1.66762	2.62266	2.92715	5.36652	0.26856	-1.70019	3.50336	1.062	-1.62465	0.521085	-3.81628	-2.96915	-1.14364	-1.97292	-2.76137
1.63464	2.56624	2.11184	3.46575	2.837	-0.167281	2.96936	2.34786	-1.936	-0.448414	-4.96576	-0.47323	-2.06314	-2.35065	-4.57192
1.72856	1.22078	1.48198	3.86338	0.237866	0.718624	1.22071	2.29904	-0.864421	-1.56683	-3.77316	-0.720966	-1.94591	-2.47329	-1.27168
3.1069	2.28627	2.5523	4.3084	1.60045	0.535828	2.09229	2.15026	-2.42225	-0.460207	-4.3477	-2.7447	-1.98482	-1.77037	-2.4278
1.22398	2.57925	-1.48484	3.99229	0.193615	0.236553	2.38687	2.90544	0.401198	-1.13197	-5.64464	-1.69002	-2.30274	-2.97606	-1.90482
1.59611	3.27729	0.439754	3.058	1.02487	1.90793	0.338092	0.28045	-0.973706	-1.99386	-4.77389	-3.07897	-2.53687	-3.22262	-2.28745
1.11118	1.14355	1.62933	2.55957	0.819405	1.38994	2.99318	0.28739	-0.431676	-2.61767	-4.25086	-1.06542	-3.58998	-1.59959	-3.45783
0.854645	2.87711	0.746461	2.8201	1.79654	-0.462955	0.828387	1.09576	-1.52493	-0.503334	-3.71757	-0.974554	-2.44161	-0.66766	-3.16355
